latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
40.3,-105.939,328.5,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,285.6,38.3,N
40.285,-105.86,316.8,1.3,1.1,2020-10-22,0920,A,42,6.0NRT,282.9,12.5,N
40.282,-105.844,329.8,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,283.8,33.3,N
40.274,-105.8,351,1.3,1.1,2020-10-22,0920,A,67,6.0NRT,289.8,96.1,N
40.271,-105.784,332,1.3,1.1,2020-10-22,0920,A,50,6.0NRT,284,48.8,N
40.295,-105.971,324.5,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,284.6,30.3,N
40.292,-105.956,326,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,286.7,32.1,N
40.269,-105.832,323.3,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,283.7,27.3,N
40.266,-105.817,340.7,1.3,1.1,2020-10-22,0920,A,40,6.0NRT,289.4,67.9,N
40.264,-105.802,337.7,1.3,1.1,2020-10-22,0920,A,57,6.0NRT,285.9,61.8,N
40.304,-106.077,328.8,1.3,1.1,2020-10-22,0920,A,89,6.0NRT,272,43.5,N
40.302,-106.062,340.2,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,274.6,66.6,N
40.285,-105.975,318.7,1.3,1.1,2020-10-22,0920,A,36,6.0NRT,281.2,18.6,N
40.283,-105.96,320.8,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,283,22.1,N
40.259,-105.835,320.7,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,281.1,25.7,N
40.276,-105.979,322.9,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,279.3,23.5,N
40.273,-105.963,321.1,1.3,1.1,2020-10-22,0920,A,94,6.0NRT,283,22.1,N
40.266,-105.982,313.7,1.3,1.1,2020-10-22,0920,A,47,6.0NRT,279.6,9.6,N
40.263,-105.966,320.3,1.3,1.1,2020-10-22,0920,A,73,6.0NRT,282.7,21.1,N
40.245,-105.872,322.1,1.3,1.1,2020-10-22,0920,A,33,6.0NRT,282.8,25.7,N
40.256,-105.985,317.8,1.3,1.1,2020-10-22,0920,A,71,6.0NRT,281,16.8,N
40.285,-106.199,348.3,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,278.4,86.2,N
40.282,-106.184,378.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281.6,213,N
40.28,-106.169,435.1,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,291.7,777.2,N
40.277,-106.154,376.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,283.3,199.5,N
40.274,-106.14,323.7,1.3,1.1,2020-10-22,0920,A,26,6.0NRT,278.9,29.8,N
40.278,-106.216,318.2,1.3,1.1,2020-10-22,0920,A,63,6.0NRT,278.4,22.8,N
40.275,-106.201,504,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,319.4,2461.1,N
40.272,-106.186,503,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,340.2,2426.7,N
40.27,-106.172,478,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,323.9,1662.3,N
40.267,-106.157,356.1,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,288.9,107.5,N
40.253,-106.082,322.9,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,279,32.2,N
40.251,-106.068,319.3,1.3,1.1,2020-10-22,0920,A,98,6.0NRT,280.3,25.8,N
40.271,-106.234,318.1,1.3,1.1,2020-10-22,0920,A,96,6.0NRT,278.1,23.4,N
40.268,-106.219,434,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,296.7,756.5,N
40.265,-106.204,495.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,334.2,2176.3,N
40.263,-106.189,455.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,319.3,1131.9,N
40.26,-106.174,371.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,289.3,172,N
40.249,-106.116,323.3,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,278.1,31.3,N
40.246,-106.101,339.3,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281.5,63.5,N
40.244,-106.086,313.3,1.3,1.1,2020-10-22,0920,A,87,6.0NRT,278.1,19.5,N
40.241,-106.071,328.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281,41,N
40.261,-106.237,444.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,298.9,923.5,N
40.258,-106.222,502,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,400.1,2386.6,N
40.255,-106.207,444.6,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,334.4,926.8,N
40.253,-106.192,367.8,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,291.6,151.1,N
40.239,-106.12,318.7,1.3,1.1,2020-10-22,0920,A,95,6.0NRT,278.3,24.9,N
40.236,-106.104,310.9,1.3,1.1,2020-10-22,0920,A,60,6.0NRT,278.2,16.5,N
40.234,-106.089,327.6,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,279.2,39.9,N
40.231,-106.074,332.9,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281.3,48.6,N
40.254,-106.255,351.8,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281.8,96.6,N
40.251,-106.24,456,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,325.8,1140.9,N
40.248,-106.225,438.5,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,325.2,825.8,N
40.245,-106.21,345.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,287.8,71.7,N
40.224,-106.093,341.2,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281.4,67.1,N
40.221,-106.077,319.6,1.3,1.1,2020-10-22,0920,A,33,6.0NRT,280,25.6,N
40.215,-106.047,306.3,1.3,1.1,2020-10-22,0920,A,56,6.0NRT,280.5,12,N
40.193,-105.926,344.4,1.3,1.1,2020-10-22,0920,A,91,6.0NRT,284.3,77,N
40.244,-106.258,373.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,292.3,185.2,N
40.241,-106.243,387.2,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,308.2,266.5,N
40.211,-106.081,321.4,1.3,1.1,2020-10-22,0920,A,51,6.0NRT,279.7,28,N
40.208,-106.066,345.6,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,284.6,77.9,N
40.205,-106.05,358.6,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,285.1,121.9,N
40.203,-106.035,326.1,1.3,1.1,2020-10-22,0920,A,98,6.0NRT,283.7,36.2,N
40.186,-105.945,346.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,287,84.7,N
40.234,-106.262,346.1,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,286.5,80.4,N
40.231,-106.246,336.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,288.8,56.4,N
40.204,-106.099,332.2,1.3,1.1,2020-10-22,0920,A,94,6.0NRT,279.8,46.3,N
40.201,-106.084,368.2,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,286.4,160.7,N
40.198,-106.069,425,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,303.8,648,N
40.196,-106.055,488.3,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,338.9,2002.9,N
40.193,-106.039,415.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,308.6,533.5,N
40.179,-105.963,342.1,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,284.3,71.1,N
40.176,-105.948,394.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,296.1,339.6,N
40.191,-106.087,381.2,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,287.9,231.8,N
40.188,-106.072,435.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,310.2,798.9,N
40.186,-106.058,359.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,289.1,125.5,N
40.168,-105.966,312.2,1.3,1.1,2020-10-22,0920,A,23,6.0NRT,279.1,18.7,N
40.19,-106.137,334.4,1.3,1.1,2020-10-22,0920,A,95,6.0NRT,280.4,51.9,N
40.181,-106.091,333.7,1.3,1.1,2020-10-22,0920,A,97,6.0NRT,285.9,45.6,N
40.193,-106.143,327.8,1.3,1.1,2020-10-22,0920,A,20,6.0NRT,277,38.2,N
40.184,-106.097,320.2,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,282.4,21.6,N
40.182,-106.082,323.8,1.3,1.1,2020-10-22,0920,A,0,6.0NRT,285.3,28.4,N
40.158,-106.009,344.8,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,282.3,80.6,N
40.155,-105.993,355.7,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,287,116.7,N
40.159,-106.074,311.9,1.3,1.1,2020-10-22,0920,A,28,6.0NRT,278.7,16.2,N
40.148,-106.013,313.9,1.3,1.1,2020-10-22,0920,A,59,6.0NRT,281.2,21.1,N
40.145,-105.997,346.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,286.2,87.2,N
40.149,-106.077,335.6,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,279.7,54.5,N
40.138,-106.015,338.5,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281.4,65.4,N
40.135,-105.999,333.2,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,278.9,56.1,N
40.158,-106.183,355.3,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,281.7,112.6,N
40.155,-106.169,317.8,1.3,1.1,2020-10-22,0920,A,35,6.0NRT,277.3,26,N
40.131,-106.034,316.9,1.3,1.1,2020-10-22,0920,A,56,6.0NRT,280.4,26,N
40.128,-106.018,311.9,1.3,1.1,2020-10-22,0920,A,25,6.0NRT,278.3,20.6,N
40.126,-106.067,316.2,1.3,1.1,2020-10-22,0920,A,19,6.0NRT,280.4,23.6,N
40.123,-106.051,332,1.3,1.1,2020-10-22,0920,A,87,6.0NRT,280.8,50.1,N
40.12,-106.036,317.3,1.3,1.1,2020-10-22,0920,A,62,6.0NRT,277.3,27.6,N
40.133,-106.161,365.4,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,279.3,152.8,N
40.13,-106.145,411.3,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,293.8,485.9,N
40.127,-106.13,335.3,1.3,1.1,2020-10-22,0920,A,100,6.0NRT,279.7,57.3,N
40.119,-106.084,308.3,1.3,1.1,2020-10-22,0920,A,34,6.0NRT,280.3,17.1,N
40.116,-106.069,316.3,1.3,1.1,2020-10-22,0920,A,86,6.0NRT,279.9,26.9,N
39.907,-106.006,303.3,1.3,1.1,2020-10-22,0920,A,55,6.0NRT,274.6,16,N
39.904,-105.992,302.9,1.3,1.1,2020-10-22,0920,A,52,6.0NRT,276.1,15.6,N
40.611,-110.523,307.1,1,1,2020-10-22,0920,A,30,6.0NRT,280.7,10.5,N
40.599,-110.501,322,1,1,2020-10-22,0920,A,39,6.0NRT,284.2,21.7,N
40.597,-110.49,308.8,1,1,2020-10-22,0920,A,14,6.0NRT,279.8,11.7,N
36.273,-105.358,324.5,1.7,1.3,2020-10-22,0925,A,68,6.0NRT,270.5,54.4,N
36.269,-105.339,346.5,1.7,1.3,2020-10-22,0925,A,100,6.0NRT,273.7,129.1,N
36.265,-105.379,321.2,1.7,1.3,2020-10-22,0925,A,82,6.0NRT,271.5,48.4,N
36.262,-105.361,440.6,1.7,1.3,2020-10-22,0925,A,100,6.0NRT,289.2,1332.1,N
36.258,-105.342,461.4,1.7,1.3,2020-10-22,0925,A,100,6.0NRT,300.7,1945.8,N
36.254,-105.322,319.1,1.7,1.3,2020-10-22,0925,A,75,6.0NRT,270.1,38.5,N
36.246,-105.344,325.9,1.7,1.3,2020-10-22,0925,A,100,6.0NRT,270.9,56.3,N
37.438,-119.154,310,2.2,1.4,2020-10-22,0925,A,55,6.0NRT,283.1,36.5,N
37.436,-119.127,306.1,2.2,1.4,2020-10-22,0925,A,26,6.0NRT,283.1,27.7,N
37.393,-119.087,309.2,2.1,1.4,2020-10-22,0925,A,49,6.0NRT,282.3,35.4,N
36.356,-118.417,301.4,1.9,1.3,2020-10-22,0925,A,41,6.0NRT,279.7,20.7,N
33.606,-109.047,310.5,1.2,1.1,2020-10-22,0925,A,80,6.0NRT,283.2,17,N
33.424,-110.86,301.8,1,1,2020-10-22,0925,A,44,6.0NRT,286.8,7,N
33.247,-110.969,308.3,1,1,2020-10-22,0925,A,68,6.0NRT,290,9.3,N
33.227,-110.963,322.5,1,1,2020-10-22,0925,A,94,6.0NRT,292.3,21,N
33.225,-110.951,361,1,1,2020-10-22,0925,A,100,6.0NRT,297.7,94.9,N
33.224,-110.94,306.2,1,1,2020-10-22,0925,A,45,6.0NRT,289.1,8,N
33.216,-110.954,314.3,1,1,2020-10-22,0925,A,86,6.0NRT,290.3,13.7,N
20.487,-76.792,318.4,1.2,1.1,2020-10-22,1535,T,70,6.0NRT,292.5,12.8,D
41.63,-87.138,303.4,1.5,1.2,2020-10-22,1710,T,25,6.0NRT,289.4,7.9,D
40.473,-89.427,309,1.2,1.1,2020-10-22,1710,T,61,6.0NRT,294.4,7.5,D
40.55,-93.618,308.8,1,1,2020-10-22,1710,T,63,6.0NRT,291.3,6.7,D
40.56,-105.608,315.7,3.9,1.8,2020-10-22,1710,T,64,6.0NRT,282.4,111.9,D
38.695,-90.142,312.6,1.2,1.1,2020-10-22,1710,T,62,6.0NRT,298.2,9,D
38.692,-90.128,313.5,1.2,1.1,2020-10-22,1710,T,0,6.0NRT,296.9,10,D
40.287,-106.213,447.3,4.2,1.9,2020-10-22,1710,T,94,6.0NRT,299.5,5404.7,D
40.284,-106.114,395.8,4.2,1.9,2020-10-22,1710,T,94,6.0NRT,294.8,1718.4,D
40.271,-106.262,371.5,4.3,1.9,2020-10-22,1710,T,100,6.0NRT,289,948.5,D
40.27,-106.216,409.8,4.2,1.9,2020-10-22,1710,T,100,6.0NRT,301.8,2494.4,D
40.268,-106.166,382.6,4.2,1.9,2020-10-22,1710,T,100,6.0NRT,299.6,1235,D
40.318,-106.214,316.2,4.2,1.9,2020-10-22,1710,T,57,6.0NRT,279.6,110.5,D
40.294,-106.02,330.9,4.1,1.9,2020-10-22,1710,T,25,6.0NRT,288.4,129,D
40.284,-106.221,424.6,4.2,1.9,2020-10-22,1710,T,100,6.0NRT,296.5,3455.9,D
40.282,-106.172,444.9,4.2,1.9,2020-10-22,1710,T,100,6.0NRT,308.8,5085.5,D
40.281,-106.122,405.4,4.2,1.9,2020-10-22,1710,T,100,6.0NRT,297.7,2188,D
40.279,-106.074,324.9,4.1,1.9,2020-10-22,1710,T,37,6.0NRT,292.2,85.3,D
40.269,-106.27,355.6,4.3,1.9,2020-10-22,1710,T,98,6.0NRT,287.8,569.8,D
40.267,-106.224,416.9,4.2,1.9,2020-10-22,1710,T,100,6.0NRT,302,2923.4,D
40.265,-106.175,363.5,4.2,1.9,2020-10-22,1710,T,100,6.0NRT,298.5,668.9,D
40.252,-106.271,336.2,4.3,1.9,2020-10-22,1710,T,77,6.0NRT,289,253,D
40.25,-106.225,354.9,4.2,1.9,2020-10-22,1710,T,97,6.0NRT,296.4,532.6,D
40.194,-106.076,370.6,4.1,1.9,2020-10-22,1710,T,100,6.0NRT,293.2,850.8,D
40.172,-105.939,343.9,4.1,1.9,2020-10-22,1710,T,70,6.0NRT,286.2,326.5,D
40.241,-106.082,327.2,4.1,1.9,2020-10-22,1710,T,55,6.0NRT,290.6,123.1,D
40.19,-106.082,359.2,4.1,1.9,2020-10-22,1710,T,99,6.0NRT,291.5,589.2,D
40.188,-106.036,333.5,4.1,1.9,2020-10-22,1710,T,67,6.0NRT,292.7,191.5,D
40.168,-105.945,346.9,4.1,1.9,2020-10-22,1710,T,0,6.0NRT,286,379.2,D
40.137,-106.037,346.2,4.1,1.9,2020-10-22,1710,T,88,6.0NRT,292.3,356.7,D
40.12,-106.042,391,4.1,1.9,2020-10-22,1710,T,100,6.0NRT,298.8,1520.1,D
40.119,-105.997,395.5,4.1,1.9,2020-10-22,1710,T,100,6.0NRT,298.9,1701.2,D
40.117,-105.951,323.4,4.1,1.9,2020-10-22,1710,T,76,6.0NRT,292.1,138.4,D
40.134,-106.048,359.5,4.1,1.9,2020-10-22,1710,T,99,6.0NRT,294,583.1,D
40.132,-106.001,404.9,4.1,1.9,2020-10-22,1710,T,89,6.0NRT,299.6,2100.8,D
40.13,-105.956,338.6,4.1,1.9,2020-10-22,1710,T,62,6.0NRT,292.7,271.2,D
40.117,-106.051,375.1,4.1,1.9,2020-10-22,1710,T,100,6.0NRT,297.2,987.3,D
40.115,-106.006,365.1,4.1,1.9,2020-10-22,1710,T,100,6.0NRT,295.3,731.8,D
40.113,-105.96,320.8,4.1,1.9,2020-10-22,1710,T,73,6.0NRT,292,121.5,D
38.787,-92.66,321.9,1,1,2020-10-22,1710,T,79,6.0NRT,296.5,16.5,D
37.659,-93.21,310.3,1,1,2020-10-22,1710,T,60,6.0NRT,298.1,5.1,D
37.227,-92.246,309.4,1.1,1,2020-10-22,1710,T,58,6.0NRT,297.1,5.8,D
35.766,-85.354,318.9,2.7,1.6,2020-10-22,1710,T,76,6.0NRT,293.5,62.3,D
35.76,-85.325,313.3,2.7,1.6,2020-10-22,1710,T,70,6.0NRT,293.2,42.4,D
35.763,-85.361,311.9,2.7,1.6,2020-10-22,1710,T,44,6.0NRT,293,32.8,D
35.756,-85.333,318.8,2.7,1.6,2020-10-22,1710,T,76,6.0NRT,293.2,57.9,D
36.636,-92.272,316.8,1.1,1,2020-10-22,1710,T,72,6.0NRT,296.9,12,D
36.634,-92.26,317.2,1.1,1,2020-10-22,1710,T,72,6.0NRT,297.2,12.6,D
36.629,-92.267,327.2,1.1,1,2020-10-22,1710,T,82,6.0NRT,297.7,24.1,D
36.329,-91.929,313.9,1.1,1.1,2020-10-22,1710,T,67,6.0NRT,297.4,9.4,D
36.284,-93.294,318.1,1,1,2020-10-22,1710,T,74,6.0NRT,298.6,11.8,D
34.676,-85.19,306.4,2.9,1.6,2020-10-22,1710,T,54,6.0NRT,290.9,20.8,D
35.509,-91.019,310.6,1.3,1.1,2020-10-22,1710,T,62,6.0NRT,297.3,6.5,D
36.52,-97.988,349.2,1.2,1.1,2020-10-22,1710,T,95,6.0NRT,300.5,73.3,D
36.519,-97.994,335.9,1.2,1.1,2020-10-22,1710,T,87,6.0NRT,299.8,42,D
35.409,-90.923,322.1,1.3,1.1,2020-10-22,1710,T,78,6.0NRT,296.4,21,D
35.043,-91.665,324.6,1.2,1.1,2020-10-22,1710,T,80,6.0NRT,295.8,22.9,D
35.033,-91.668,330.1,1.2,1.1,2020-10-22,1710,T,84,6.0NRT,294.8,30.7,D
34.745,-90.233,313.8,1.4,1.2,2020-10-22,1710,T,59,6.0NRT,293,12.9,D
34.867,-91.842,309.6,1.2,1.1,2020-10-22,1710,T,41,6.0NRT,295.7,5.6,D
34.974,-92.701,315.6,1.1,1,2020-10-22,1710,T,70,6.0NRT,296.6,10.3,D
34.972,-92.689,315.6,1.1,1,2020-10-22,1710,T,69,6.0NRT,298.4,10.4,D
36.256,-105.358,322.3,3.4,1.7,2020-10-22,1710,T,77,6.0NRT,289.9,121.4,D
36.261,-105.363,317.1,3.4,1.7,2020-10-22,1710,T,69,6.0NRT,287.8,92,D
35.049,-94.039,314.8,1,1,2020-10-22,1710,T,62,6.0NRT,297.9,8.3,D
34.681,-91.782,311.1,1.2,1.1,2020-10-22,1710,T,43,6.0NRT,295.2,6.2,D
34.679,-91.769,342.3,1.2,1.1,2020-10-22,1710,T,80,6.0NRT,296.4,54.8,D
35.087,-94.346,309.5,1,1,2020-10-22,1710,T,49,6.0NRT,296.7,5.2,D
35.04,-94.041,314.3,1,1,2020-10-22,1710,T,63,6.0NRT,297.2,7.7,D
34.714,-92.089,315.8,1.2,1.1,2020-10-22,1710,T,64,6.0NRT,296.2,10.1,D
36.198,-105.372,326,3.4,1.7,2020-10-22,1710,T,80,6.0NRT,290.7,139.2,D
34.613,-91.679,309.6,1.2,1.1,2020-10-22,1710,T,56,6.0NRT,295.4,6.3,D
36.188,-105.381,319.1,3.4,1.7,2020-10-22,1710,T,72,6.0NRT,290.3,96.4,D
36.186,-105.347,313.9,3.4,1.7,2020-10-22,1710,T,63,6.0NRT,290.1,67.1,D
34.915,-94.008,311.3,1,1,2020-10-22,1710,T,50,6.0NRT,296.1,6.4,D
34.523,-91.868,339.3,1.2,1.1,2020-10-22,1710,T,90,6.0NRT,298.8,46.8,D
34.503,-91.754,331.6,1.2,1.1,2020-10-22,1710,T,85,6.0NRT,297.1,31.8,D
34.521,-91.875,339,1.2,1.1,2020-10-22,1710,T,90,6.0NRT,298.2,46,D
34.519,-91.862,334.4,1.2,1.1,2020-10-22,1710,T,87,6.0NRT,298.7,37.2,D
34.502,-91.76,321.5,1.2,1.1,2020-10-22,1710,T,77,6.0NRT,296.8,18,D
34.5,-91.747,320.1,1.2,1.1,2020-10-22,1710,T,76,6.0NRT,297,16.4,D
34.449,-91.746,310.8,1.2,1.1,2020-10-22,1710,T,55,6.0NRT,295.6,6.3,D
34.455,-91.838,337.7,1.2,1.1,2020-10-22,1710,T,89,6.0NRT,297.4,42.8,D
34.453,-91.825,327.2,1.2,1.1,2020-10-22,1710,T,82,6.0NRT,297.8,24.4,D
34.443,-91.828,311.1,1.2,1.1,2020-10-22,1710,T,61,6.0NRT,296.4,5.1,D
34.411,-91.948,312.2,1.2,1.1,2020-10-22,1710,T,63,6.0NRT,298,6.1,D
34.409,-91.936,324.8,1.2,1.1,2020-10-22,1710,T,80,6.0NRT,298.3,20.9,D
33.246,-86.118,311.7,2.8,1.6,2020-10-22,1710,T,66,6.0NRT,291.1,37,D
33.24,-86.091,313.4,2.8,1.6,2020-10-22,1710,T,69,6.0NRT,291.5,43.3,D
33.614,-89.198,320.8,1.7,1.3,2020-10-22,1710,T,76,6.0NRT,294.8,33.8,D
33.61,-89.18,308.5,1.7,1.3,2020-10-22,1710,T,51,6.0NRT,295.1,11.2,D
33.395,-88.361,335.3,2,1.4,2020-10-22,1710,T,83,6.0NRT,293.7,88.2,D
32.937,-86.326,323.5,2.8,1.6,2020-10-22,1710,T,80,6.0NRT,290.6,80.7,D
33.404,-88.365,308.4,2,1.4,2020-10-22,1710,T,38,6.0NRT,293.4,12.2,D
33.392,-88.369,326.8,2,1.4,2020-10-22,1710,T,82,6.0NRT,291.9,57.7,D
33.388,-88.348,311.8,2,1.4,2020-10-22,1710,T,64,6.0NRT,293.4,19.3,D
32.948,-86.329,309.2,2.8,1.6,2020-10-22,1710,T,55,6.0NRT,291,26.6,D
32.934,-86.333,309.9,2.8,1.6,2020-10-22,1710,T,60,6.0NRT,290.7,28.5,D
33.479,-89.049,311.5,1.8,1.3,2020-10-22,1710,T,62,6.0NRT,293.7,16.7,D
32.772,-86.359,325.8,2.8,1.6,2020-10-22,1710,T,62,6.0NRT,290.2,93.1,D
32.765,-86.33,310.9,2.8,1.6,2020-10-22,1710,T,61,6.0NRT,289.4,33,D
32.769,-86.366,316.7,2.8,1.6,2020-10-22,1710,T,56,6.0NRT,289.8,52.7,D
32.763,-86.338,315.9,2.8,1.6,2020-10-22,1710,T,69,6.0NRT,289.7,50.1,D
33.312,-89.089,314.3,1.8,1.3,2020-10-22,1710,T,67,6.0NRT,293.9,21.7,D
33.308,-89.07,325.5,1.8,1.3,2020-10-22,1710,T,81,6.0NRT,293,46.8,D
33.575,-91.076,320.1,1.3,1.1,2020-10-22,1710,T,70,6.0NRT,299.2,16.6,D
33.565,-91.078,316.3,1.3,1.1,2020-10-22,1710,T,36,6.0NRT,299.9,10.4,D
34.497,-97.446,349.2,1.1,1.1,2020-10-22,1710,T,95,6.0NRT,301.5,62.6,D
34.496,-97.434,339,1.1,1.1,2020-10-22,1710,T,90,6.0NRT,300.4,40.8,D
34.488,-97.447,318.2,1.1,1.1,2020-10-22,1710,T,71,6.0NRT,299.9,11.7,D
34.486,-97.435,315.4,1.1,1.1,2020-10-22,1710,T,66,6.0NRT,299.3,9,D
32.966,-88.695,307.5,1.9,1.4,2020-10-22,1710,T,46,6.0NRT,293.3,11.2,D
34.107,-95.329,308.6,1,1,2020-10-22,1710,T,52,6.0NRT,292.4,4.7,D
33.352,-91.385,321.7,1.3,1.1,2020-10-22,1710,T,67,6.0NRT,297.5,17.3,D
33.349,-91.371,318.7,1.3,1.1,2020-10-22,1710,T,73,6.0NRT,297.7,12.7,D
33.342,-91.388,327.3,1.3,1.1,2020-10-22,1710,T,71,6.0NRT,298.3,24.3,D
33.696,-94.802,314.1,1,1,2020-10-22,1710,T,67,6.0NRT,298.8,8.4,D
32.512,-89.229,316.4,1.8,1.3,2020-10-22,1710,T,71,6.0NRT,293.7,26,D
32.915,-92.004,320,1.2,1.1,2020-10-22,1710,T,75,6.0NRT,295.2,18.5,D
32.737,-93.31,316.3,1.1,1,2020-10-22,1710,T,70,6.0NRT,295.3,12,D
32.735,-93.298,327.1,1.1,1,2020-10-22,1710,T,82,6.0NRT,296.7,24.5,D
32.866,-94.869,309.2,1,1,2020-10-22,1710,T,52,6.0NRT,296.7,4.5,D
32.214,-91.777,315.6,1.3,1.1,2020-10-22,1710,T,70,6.0NRT,296.6,12.4,D
32.211,-91.764,312.2,1.3,1.1,2020-10-22,1710,T,63,6.0NRT,296.4,7.9,D
32.276,-93.035,315.3,1.1,1.1,2020-10-22,1710,T,69,6.0NRT,293.2,12,D
32.274,-93.023,311.1,1.1,1.1,2020-10-22,1710,T,59,6.0NRT,294.6,8.1,D
32.077,-91.879,312.9,1.3,1.1,2020-10-22,1710,T,60,6.0NRT,297.1,10,D
30.495,-85.221,306,3.8,1.8,2020-10-22,1710,T,50,6.0NRT,288.7,25.3,D
32.016,-93.936,332.4,1.1,1,2020-10-22,1710,T,86,6.0NRT,297.9,29.4,D
32.014,-93.925,321.9,1.1,1,2020-10-22,1710,T,77,6.0NRT,295.7,15.7,D
32.007,-93.938,322.1,1.1,1,2020-10-22,1710,T,77,6.0NRT,295.4,16.2,D
32.561,-97.825,317.9,1.1,1,2020-10-22,1710,T,61,6.0NRT,299.5,10.5,D
32.557,-97.833,317.8,1.1,1,2020-10-22,1710,T,68,6.0NRT,298.3,10.8,D
31.767,-93.201,364,1.1,1.1,2020-10-22,1710,T,100,6.0NRT,298.9,111.8,D
31.765,-93.189,316.6,1.1,1.1,2020-10-22,1710,T,71,6.0NRT,295.7,11.9,D
31.853,-96.192,314.4,1,1,2020-10-22,1710,T,63,6.0NRT,298.4,6.9,D
31.548,-94.189,318.2,1.1,1,2020-10-22,1710,T,73,6.0NRT,296.7,11.5,D
31.541,-94.202,319.9,1.1,1,2020-10-22,1710,T,62,6.0NRT,297.8,12.9,D
31.539,-94.191,347.4,1.1,1,2020-10-22,1710,T,94,6.0NRT,297.5,55.6,D
31.529,-95.433,325,1,1,2020-10-22,1710,T,79,6.0NRT,300.2,16.4,D
31.527,-95.422,311.7,1,1,2020-10-22,1710,T,57,6.0NRT,298.5,4.2,D
31.438,-94.9,337.9,1,1,2020-10-22,1710,T,89,6.0NRT,302.8,33.9,D
31.429,-94.902,320.1,1,1,2020-10-22,1710,T,75,6.0NRT,300.2,11.3,D
30.986,-92.481,318.1,1.3,1.1,2020-10-22,1710,T,74,6.0NRT,294.1,16.2,D
30.984,-92.468,310.4,1.3,1.1,2020-10-22,1710,T,31,6.0NRT,293.6,7.7,D
31.576,-96.254,311.6,1,1,2020-10-22,1710,T,56,6.0NRT,297.9,4.6,D
30.976,-92.483,311.7,1.3,1.1,2020-10-22,1710,T,36,6.0NRT,292.7,8.6,D
